claim_id,provider,case_id,chart,section,claim_text,claim_type,operator,value_expected,period,verifiability,verification_status,verification_reason,gt_source,gt_source_table,gt_source_stats,gt_values_count,gt_category_count,gt_series_count,gt_min,gt_max,gt_mean,gt_median,gt_std_dev,matched_values
claude_03858_001,claude,03858,Superfície de resposta energètica (03858),overview_and_main_message,This chart maps energy response intensity across a 6×6 grid in wireframe contour format,value,,6|6,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0|6.0
claude_03858_002,claude,03858,Superfície de resposta energètica (03858),overview_and_main_message,This is the final wireframe contour chart in this batch,other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03858_003,claude,03858,Superfície de resposta energètica (03858),overview_and_main_message,"The main message is a rough surface with the narrowest intensity range among the wireframe contour charts (34.4 units, from 9.9 to 44.3), and uniquely the maximum is at X=1, Y=3 — the only chart across both the contour and wireframe groups where the peak occurs at Y=3",extreme,max,34.4|9.9|44.3|1.|3|3,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03858_004,claude,03858,Superfície de resposta energètica (03858),chart_structure,The chart is a wireframe contour chart representing a 6×6 numerical grid,value,,6|6,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0|6.0
claude_03858_005,claude,03858,Superfície de resposta energètica (03858),chart_structure,Both axes span input levels from 1 to 6,value,,1|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
claude_03858_006,claude,03858,Superfície de resposta energètica (03858),chart_structure,Wireframe contour lines define the intensity surface boundaries across 36 grid points,value,,36,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03858_007,claude,03858,Superfície de resposta energètica (03858),relevant_patterns_trends_and_comparisons,"The maximum intensity (44.3) occurs at X=1, Y=3 — the only instance across all 25 surface response charts in this batch where the peak occurs at Y=3 rather than Y=1 or Y=2",extreme,max,44.3|1.|3|25|3|1|2,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03858_008,claude,03858,Superfície de resposta energètica (03858),relevant_patterns_trends_and_comparisons,"The minimum intensity (9.9) occurs at X=5, Y=6",extreme,min,9.9|5.|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
claude_03858_009,claude,03858,Superfície de resposta energètica (03858),relevant_patterns_trends_and_comparisons,The range of 34.4 units is the smallest among wireframe contour charts,value,,34.4,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03858_010,claude,03858,Superfície de resposta energètica (03858),relevant_patterns_trends_and_comparisons,"The surface is irregular, though with a less extreme contrast between high and low zones than most other charts in the group",other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03858_011,claude,03858,Superfície de resposta energètica (03858),essential_key_details,"The minimum intensity is 9.9 at grid position (X=5, Y=6)",extreme,min,9.9|5.|6,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
claude_03858_012,claude,03858,Superfície de resposta energètica (03858),essential_key_details,"The maximum intensity is 44.3 at grid position (X=1, Y=3)",extreme,max,44.3|1.|3,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03858_013,claude,03858,Superfície de resposta energètica (03858),essential_key_details,The average intensity across all 36 points is approximately 29.2,value,,36|29.2,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
claude_03858_014,claude,03858,Superfície de resposta energètica (03858),essential_key_details,"The unique peak position at Y=3 distinguishes this chart structurally from all other surface response charts in this batch, where peaks universally appear at Y=1 or Y=2",extreme,max,3|1|2,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03858_001,gemini,03858,Superfície de resposta energètica (03858),overview_and_main_message,"This chart shows the ""Superfície de resposta energètica (03858)""",value,,03858,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03858_002,gemini,03858,Superfície de resposta energètica (03858),chart_structure,The chart is a single-series wireframe contour,other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03858_003,gemini,03858,Superfície de resposta energètica (03858),chart_structure,The X-axis displays eix x ranging from 1.0 to 6.0,value,,1.0|6.0,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,6.0
gemini_03858_004,gemini,03858,Superfície de resposta energètica (03858),relevant_patterns_trends_and_comparisons,"There are noticeable variations across the categories, with clear differences distinguishing the peak concentrations from the lowest points",extreme,max,,,medium,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03858_005,gemini,03858,Superfície de resposta energètica (03858),essential_key_details,The maximum recorded value in the dataset is 44.3 Intensitat,extreme,max,44.3,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03858_006,gemini,03858,Superfície de resposta energètica (03858),essential_key_details,The minimum value is 9.9 Intensitat,extreme,min,9.9,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
gemini_03858_007,gemini,03858,Superfície de resposta energètica (03858),essential_key_details,The overall average value across all evaluated data points is approximately 29.2 Intensitat,value,,29.2,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,6,0,,,,,,
chatgpt_03901_001,chatgpt,03901,Perfil comparat d'indicadors de manufactura (03901),overview_and_main_message,"This chart compares multi-dimensional performance in the profile named by the title, ""Perfil comparat d'indicadors de manufactura (03901)""",value,,03901,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,15,5,3,29.6,87.8,56.166666666666664,59.6,20.212493386242304,
chatgpt_03901_002,chatgpt,03901,Perfil comparat d'indicadors de manufactura (03901),overview_and_main_message,The main message is which series performs more strongly overall and which indicators create the biggest contrasts between the compared profiles,comparison,,,,medium,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,15,5,3,29.6,87.8,56.166666666666664,59.6,20.212493386242304,
chatgpt_03901_003,chatgpt,03901,Perfil comparat d'indicadors de manufactura (03901),chart_structure,"The category dimension consists of the indicators on the axis labels: Qualitat, Productivitat, Seguretat, Manteniment, Cost",other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,15,5,3,29.6,87.8,56.166666666666664,59.6,20.212493386242304,
chatgpt_03901_004,chatgpt,03901,Perfil comparat d'indicadors de manufactura (03901),chart_structure,"The quantitative scale is Puntuació (0-100), with values ranging from 29.6 to 87.8 in the data shown",value,,0|-100|29.6|87.8,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,15,5,3,29.6,87.8,56.166666666666664,59.6,20.212493386242304,29.6|87.8
chatgpt_03901_005,chatgpt,03901,Perfil comparat d'indicadors de manufactura (03901),chart_structure,"The chart compares 3 series across 5 indicators: Bona, Reprocessada, Descartada",value,,3|5,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,15,5,3,29.6,87.8,56.166666666666664,59.6,20.212493386242304,3.0|5.0
chatgpt_03901_006,chatgpt,03901,Perfil comparat d'indicadors de manufactura (03901),relevant_patterns_trends_and_comparisons,"The strongest overall series is Reprocessada with an average score of 56.42, while the weakest overall series is Bona with an average of 55.86",value,,56.42|55.86,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,15,5,3,29.6,87.8,56.166666666666664,59.6,20.212493386242304,
chatgpt_03901_007,chatgpt,03901,Perfil comparat d'indicadors de manufactura (03901),relevant_patterns_trends_and_comparisons,This provides the clearest overall ranking in the chart,ranking,,,,medium,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,15,5,3,29.6,87.8,56.166666666666664,59.6,20.212493386242304,
chatgpt_03901_008,chatgpt,03901,Perfil comparat d'indicadors de manufactura (03901),relevant_patterns_trends_and_comparisons,"The indicator with the highest average score is Qualitat at 64.47, while Seguretat has the lowest average at 52.07",extreme,max,64.47|52.07,,high,contradicted,checked_against_groundtruth_max,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,15,5,3,29.6,87.8,56.166666666666664,59.6,20.212493386242304,
chatgpt_03901_009,chatgpt,03901,Perfil comparat d'indicadors de manufactura (03901),relevant_patterns_trends_and_comparisons,This shows which dimensions are collective strengths or weaknesses across the compared profiles,comparison,,,,medium,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,15,5,3,29.6,87.8,56.166666666666664,59.6,20.212493386242304,
chatgpt_03901_010,chatgpt,03901,Perfil comparat d'indicadors de manufactura (03901),relevant_patterns_trends_and_comparisons,The full set of scores ranges from a minimum of 29.6 to a maximum of 87.8,extreme,max,29.6|87.8,,high,supported,checked_against_groundtruth_max,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,15,5,3,29.6,87.8,56.166666666666664,59.6,20.212493386242304,29.6|87.8
chatgpt_03901_011,chatgpt,03901,Perfil comparat d'indicadors de manufactura (03901),relevant_patterns_trends_and_comparisons,That spread indicates meaningful variation between indicators and series rather than a uniformly balanced profile,other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,15,5,3,29.6,87.8,56.166666666666664,59.6,20.212493386242304,
chatgpt_03901_012,chatgpt,03901,Perfil comparat d'indicadors de manufactura (03901),essential_key_details,The maximum observed value is 87.8 for Reprocessada on Seguretat,extreme,max,87.8,,high,supported,checked_against_groundtruth_max,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,15,5,3,29.6,87.8,56.166666666666664,59.6,20.212493386242304,87.8
chatgpt_03901_013,chatgpt,03901,Perfil comparat d'indicadors de manufactura (03901),essential_key_details,The minimum observed value is 29.6 for Descartada on Seguretat,extreme,min,29.6,,high,supported,checked_against_groundtruth_min,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,15,5,3,29.6,87.8,56.166666666666664,59.6,20.212493386242304,29.6
chatgpt_03901_014,chatgpt,03901,Perfil comparat d'indicadors de manufactura (03901),essential_key_details,The overall average across all plotted values is 56.17,value,,56.17,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,15,5,3,29.6,87.8,56.166666666666664,59.6,20.212493386242304,56.17
claude_03901_001,claude,03901,Perfil comparat d'indicadors de manufactura (03901),overview_and_main_message,"The main message is a spiky, contrasted profile pattern: each category scores very high on some dimensions and very low on others, and the three categories show near-mirror-image distributions — where one category peaks, another troughs — indicating strong trade-offs between manufacturing outcome types",extreme,max,,,medium,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,15,5,3,29.6,87.8,56.166666666666664,59.6,20.212493386242304,
claude_03901_002,claude,03901,Perfil comparat d'indicadors de manufactura (03901),chart_structure,"Each series is scored on a scale of 0–100 across five dimensions: quality (Qualitat), productivity (Productivitat), safety (Seguretat), maintenance (Manteniment), and cost (Cost)",value,,0|100,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,15,5,3,29.6,87.8,56.166666666666664,59.6,20.212493386242304,
claude_03901_003,claude,03901,Perfil comparat d'indicadors de manufactura (03901),chart_structure,Each dimension forms one axis radiating from the centre of the chart,other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,15,5,3,29.6,87.8,56.166666666666664,59.6,20.212493386242304,
claude_03901_004,claude,03901,Perfil comparat d'indicadors de manufactura (03901),relevant_patterns_trends_and_comparisons,Good units score high on quality (85.3) but the lowest on maintenance (30.8),extreme,min,85.3|30.8,,high,insufficient_data,composite_extreme_not_fully_checkable,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,15,5,3,29.6,87.8,56.166666666666664,59.6,20.212493386242304,85.3|30.8
