claim_id,provider,case_id,chart,section,claim_text,claim_type,operator,value_expected,period,evidence_span,verifiability,needs_human_review
openai_00790_1146,openai,00790,health indicators by category (00790),chart_structure,The values shown span from 190.5 to 280.6 thousand patients,value,,190.5|280.6,,The values shown span from 190.5 to 280.6 thousand patients,high,False
openai_00790_1147,openai,00790,health indicators by category (00790),relevant_patterns_trends_and_comparisons,"First, the clearest pattern is the stable ranking of the three series across all categories",ranking,,,,"First, the clearest pattern is the stable ranking of the three series across all categories",medium,True
openai_00790_1148,openai,00790,health indicators by category (00790),relevant_patterns_trends_and_comparisons,"Referred is always highest, ranging from 256.2 to 280.6 thousand patients",extreme,max,256.2|280.6,,"Referred is always highest, ranging from 256.2 to 280.6 thousand patients",high,False
openai_00790_1149,openai,00790,health indicators by category (00790),relevant_patterns_trends_and_comparisons,"Under follow-up is consistently intermediate, tightly grouped between 223.6 and 229.1 thousand",value,,223.6|229.1,,"Under follow-up is consistently intermediate, tightly grouped between 223.6 and 229.1 thousand",high,False
openai_00790_1150,openai,00790,health indicators by category (00790),relevant_patterns_trends_and_comparisons,"Resolved is always lowest, ranging from 190.5 to 201.8 thousand",extreme,min,190.5|201.8,,"Resolved is always lowest, ranging from 190.5 to 201.8 thousand",high,False
openai_00790_1151,openai,00790,health indicators by category (00790),relevant_patterns_trends_and_comparisons,"Second, differences between categories are relatively small, which means no category stands out dramatically",ranking,,,,"Second, differences between categories are relatively small, which means no category stands out dramatically",medium,True
openai_00790_1152,openai,00790,health indicators by category (00790),relevant_patterns_trends_and_comparisons,"Category averages range from 226.0 thousand in Emergency to 235.2 thousand in Mental health, indicating a narrow spread overall",value,,226.0|235.2,,"Category averages range from 226.0 thousand in Emergency to 235.2 thousand in Mental health, indicating a narrow spread overall",high,False
openai_00790_1153,openai,00790,health indicators by category (00790),relevant_patterns_trends_and_comparisons,"Diagnosis and Mental health are among the higher categories on average, while Emergency is the lowest average category",extreme,min,,,"Diagnosis and Mental health are among the higher categories on average, while Emergency is the lowest average category",medium,True
openai_00790_1154,openai,00790,health indicators by category (00790),relevant_patterns_trends_and_comparisons,"Third, some categories show a wider internal spread between their three status values than others",ranking,,,,"Third, some categories show a wider internal spread between their three status values than others",medium,True
openai_00790_1155,openai,00790,health indicators by category (00790),relevant_patterns_trends_and_comparisons,"Diagnosis has the largest range within a category, from 190.5 to 280.6 thousand, while Emergency has the smallest range, from 197.5 to 256.2 thousand",value,,190.5|280.6|197.5|256.2,,"Diagnosis has the largest range within a category, from 190.5 to 280.6 thousand, while Emergency has the smallest range, from 197.5 to 256.2 thousand",high,False
openai_00790_1156,openai,00790,health indicators by category (00790),relevant_patterns_trends_and_comparisons,This suggests Diagnosis varies more strongly by status than Emergency does,other,,,,This suggests Diagnosis varies more strongly by status than Emergency does,low,True
openai_00790_1157,openai,00790,health indicators by category (00790),essential_key_details,"Across all 18 values, the overall average is about 230.3 thousand patients, with a minimum of 190.5 thousand and a maximum of 280.6 thousand",extreme,max,18|230.3|190.5|280.6,,"Across all 18 values, the overall average is about 230.3 thousand patients, with a minimum of 190.5 thousand and a maximum of 280.6 thousand",high,False
openai_00790_1158,openai,00790,health indicators by category (00790),essential_key_details,"By series, the average values are 195.6 thousand for Resolved, 226.9 thousand for Under follow-up, and 268.2 thousand for Referred",value,,195.6|226.9|268.2,,"By series, the average values are 195.6 thousand for Resolved, 226.9 thousand for Under follow-up, and 268.2 thousand for Referred",high,False
openai_00790_1159,openai,00790,health indicators by category (00790),essential_key_details,The highest single value in the chart is Referred in Diagnosis at 280.6 thousand patients,extreme,max,280.6,,The highest single value in the chart is Referred in Diagnosis at 280.6 thousand patients,high,False
openai_00790_1160,openai,00790,health indicators by category (00790),essential_key_details,The lowest single value is Resolved in Diagnosis at 190.5 thousand patients,extreme,min,190.5,,The lowest single value is Resolved in Diagnosis at 190.5 thousand patients,high,False
openai_00790_1161,openai,00790,health indicators by category (00790),essential_key_details,"By category average, Mental health is highest at 235.2 thousand patients, followed by Diagnosis at 233.4 thousand and Rehabilitation at 232.2 thousand",extreme,max,235.2|233.4|232.2,,"By category average, Mental health is highest at 235.2 thousand patients, followed by Diagnosis at 233.4 thousand and Rehabilitation at 232.2 thousand",high,False
