claim_id,provider,case_id,chart,section,claim_text,claim_type,operator,value_expected,period,evidence_span,verifiability,needs_human_review,verification_status,verification_reason,gt_source,gt_values_count,gt_category_count,gt_series_count,gt_min,gt_max,gt_mean,gt_median,gt_std_dev,matched_values
openai_03752_5852,openai,03752,Daily evolution of gas futures price (€/mwh) (03752),chart_structure,"The X axis represents date, covering 13 daily observations from 2024-01-01 to 2024-01-13",value,,13|2024|-01|-01|2024|-01|-13,2024|2024,"The X axis represents date, covering 13 daily observations from 2024-01-01 to 2024-01-13",high,False,contradicted,some_numeric_values_not_found,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",13,0,0,71.4,72.3,71.961538,72.0,0.325419,13.0
openai_03752_5853,openai,03752,Daily evolution of gas futures price (€/mwh) (03752),chart_structure,The plotted closing-price scale runs from 71.4 to 72.3 €/MWh,value,,71.4|72.3,,The plotted closing-price scale runs from 71.4 to 72.3 €/MWh,high,False,supported,all_numeric_values_matched,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",13,0,0,71.4,72.3,71.961538,72.0,0.325419,71.4|72.3
openai_03752_5854,openai,03752,Daily evolution of gas futures price (€/mwh) (03752),chart_structure,"The underlying daily high and low values show that intraday prices extended beyond that closing range, from a low of 67.49 €/MWh to a high of 76.78 €/MWh",value,,67.49|76.78,,"The underlying daily high and low values show that intraday prices extended beyond that closing range, from a low of 67.49 €/MWh to a high of 76.78 €/MWh",high,False,contradicted,some_numeric_values_not_found,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",13,0,0,71.4,72.3,71.961538,72.0,0.325419,
openai_03752_5855,openai,03752,Daily evolution of gas futures price (€/mwh) (03752),relevant_patterns_trends_and_comparisons,"Closings stay between 71.4 and 72.3 €/MWh throughout the 13 days, indicating a very tight range and low overall volatility in end-of-day prices",value,,71.4|72.3|13,,"Closings stay between 71.4 and 72.3 €/MWh throughout the 13 days, indicating a very tight range and low overall volatility in end-of-day prices",high,False,supported,all_numeric_values_matched,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",13,0,0,71.4,72.3,71.961538,72.0,0.325419,71.4|72.3|13.0
openai_03752_5856,openai,03752,Daily evolution of gas futures price (€/mwh) (03752),relevant_patterns_trends_and_comparisons,"While closings changed little, daily lows fell below 69 €/MWh several times and daily highs rose above 75 €/MWh on multiple days, showing that prices moved more within each day than they did from one closing to the next",trend,>,69|75,,"While closings changed little, daily lows fell below 69 €/MWh several times and daily highs rose above 75 €/MWh on multiple days, showing that prices moved more within each day than they did from one closing to the next",medium,True,contradicted,some_numeric_values_not_found,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",13,0,0,71.4,72.3,71.961538,72.0,0.325419,
openai_03752_5857,openai,03752,Daily evolution of gas futures price (€/mwh) (03752),relevant_patterns_trends_and_comparisons,The third pattern is a mild upward drift in the closing series after the lowest close on 6 January,extreme,min,6,,The third pattern is a mild upward drift in the closing series after the lowest close on 6 January,high,False,contradicted,checked_against_groundtruth_min,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",13,0,0,71.4,72.3,71.961538,72.0,0.325419,
openai_03752_5858,openai,03752,Daily evolution of gas futures price (€/mwh) (03752),relevant_patterns_trends_and_comparisons,"The price closed at 71.4 €/MWh on that day, then returned to 72.3 €/MWh on several later dates, including 7, 9, and 13 January",value,,71.4|72.3|7.|9.|13,,"The price closed at 71.4 €/MWh on that day, then returned to 72.3 €/MWh on several later dates, including 7, 9, and 13 January",high,False,contradicted,some_numeric_values_not_found,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",13,0,0,71.4,72.3,71.961538,72.0,0.325419,71.4|72.3|13.0
openai_03752_5859,openai,03752,Daily evolution of gas futures price (€/mwh) (03752),essential_key_details,"For closing prices, the maximum was 72.3 €/MWh, reached on 5, 7, 9, and 13 January",extreme,max,72.3|5.|7.|9.|13,,"For closing prices, the maximum was 72.3 €/MWh, reached on 5, 7, 9, and 13 January",high,False,supported,checked_against_groundtruth_max,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",13,0,0,71.4,72.3,71.961538,72.0,0.325419,72.3|13.0
openai_03752_5860,openai,03752,Daily evolution of gas futures price (€/mwh) (03752),essential_key_details,The minimum closing price was 71.4 €/MWh on 6 January,extreme,min,71.4|6,,The minimum closing price was 71.4 €/MWh on 6 January,high,False,supported,checked_against_groundtruth_min,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",13,0,0,71.4,72.3,71.961538,72.0,0.325419,71.4
openai_03752_5861,openai,03752,Daily evolution of gas futures price (€/mwh) (03752),essential_key_details,"The average closing price across the whole period was about 71.96 €/MWh, and the median was 72.0 €/MWh",value,,71.96|72.0,,"The average closing price across the whole period was about 71.96 €/MWh, and the median was 72.0 €/MWh",high,False,supported,all_numeric_values_matched,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",13,0,0,71.4,72.3,71.961538,72.0,0.325419,71.96|72.0
openai_03752_5862,openai,03752,Daily evolution of gas futures price (€/mwh) (03752),essential_key_details,"Considering the full daily trading range, the highest intraday price was 76.78 €/MWh on 9 January, and the lowest intraday price was 67.49 €/MWh on 7 January",extreme,max,76.78|9|67.49|7,,"Considering the full daily trading range, the highest intraday price was 76.78 €/MWh on 9 January, and the lowest intraday price was 67.49 €/MWh on 7 January",high,False,contradicted,checked_against_groundtruth_max,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",13,0,0,71.4,72.3,71.961538,72.0,0.325419,
openai_03752_5863,openai,03752,Daily evolution of gas futures price (€/mwh) (03752),essential_key_details,"These extremes help show that, despite relatively wide movements within some days, the market repeatedly ended the day close to 72 €/MWh",value,,72,,"These extremes help show that, despite relatively wide movements within some days, the market repeatedly ended the day close to 72 €/MWh",high,False,supported,all_numeric_values_matched,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",13,0,0,71.4,72.3,71.961538,72.0,0.325419,72.0
openai_03774_5864,openai,03774,Daily evolution of gas futures price (€/mwh) (03774),overview_and_main_message,This chart shows the daily evolution of gas futures prices in euros per megawatt-hour from 1 January 2024 to 20 January 2024,value,,1|2024|20|2024,2024|2024,This chart shows the daily evolution of gas futures prices in euros per megawatt-hour from 1 January 2024 to 20 January 2024,high,False,contradicted,some_numeric_values_not_found,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",20,0,0,71.3,72.3,71.765,71.7,0.329713,1.0|20.0
openai_03774_5865,openai,03774,Daily evolution of gas futures price (€/mwh) (03774),overview_and_main_message,"Its main message is that closing prices were very stable over the period, moving within a narrow band of just 1.0 €/MWh, which indicates low volatility and only a slight upward tendency overall",value,,1.0,,"Its main message is that closing prices were very stable over the period, moving within a narrow band of just 1.0 €/MWh, which indicates low volatility and only a slight upward tendency overall",high,False,supported,all_numeric_values_matched,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",20,0,0,71.3,72.3,71.765,71.7,0.329713,1.0
openai_03774_5866,openai,03774,Daily evolution of gas futures price (€/mwh) (03774),chart_structure,This is an open-high-low-close stock chart,other,,,,This is an open-high-low-close stock chart,low,True,insufficient_data,no_numeric_values_in_claim,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",20,0,0,71.3,72.3,71.765,71.7,0.329713,
openai_03774_5867,openai,03774,Daily evolution of gas futures price (€/mwh) (03774),chart_structure,"It represents daily gas futures prices using four values for each date: opening price, highest price, lowest price, and closing price",extreme,max,,,"It represents daily gas futures prices using four values for each date: opening price, highest price, lowest price, and closing price",medium,True,insufficient_data,no_numeric_values_in_claim,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",20,0,0,71.3,72.3,71.765,71.7,0.329713,
openai_03774_5868,openai,03774,Daily evolution of gas futures price (€/mwh) (03774),chart_structure,"The X axis represents date, covering 20 daily observations from 2024-01-01 to 2024-01-20",value,,20|2024|-01|-01|2024|-01|-20,2024|2024,"The X axis represents date, covering 20 daily observations from 2024-01-01 to 2024-01-20",high,False,contradicted,some_numeric_values_not_found,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",20,0,0,71.3,72.3,71.765,71.7,0.329713,20.0
openai_03774_5869,openai,03774,Daily evolution of gas futures price (€/mwh) (03774),chart_structure,The plotted closing-price scale runs from 71.3 to 72.3 €/MWh,value,,71.3|72.3,,The plotted closing-price scale runs from 71.3 to 72.3 €/MWh,high,False,supported,all_numeric_values_matched,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",20,0,0,71.3,72.3,71.765,71.7,0.329713,71.3|72.3
openai_03774_5870,openai,03774,Daily evolution of gas futures price (€/mwh) (03774),relevant_patterns_trends_and_comparisons,"Most daily closes cluster tightly around 71.7 to 71.8 €/MWh, and the overall average closing price is 71.765 €/MWh, reinforcing the impression of a calm market",value,,71.7|71.8|71.765,,"Most daily closes cluster tightly around 71.7 to 71.8 €/MWh, and the overall average closing price is 71.765 €/MWh, reinforcing the impression of a calm market",high,False,supported,all_numeric_values_matched,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",20,0,0,71.3,72.3,71.765,71.7,0.329713,71.7|71.8|71.765
openai_03774_5871,openai,03774,Daily evolution of gas futures price (€/mwh) (03774),relevant_patterns_trends_and_comparisons,"The minimum close is 71.3 €/MWh and the maximum close is 72.3 €/MWh, so the full closing-price range across the 20 days is only 1.0 €/MWh",extreme,max,71.3|72.3|20|1.0,,"The minimum close is 71.3 €/MWh and the maximum close is 72.3 €/MWh, so the full closing-price range across the 20 days is only 1.0 €/MWh",high,False,supported,checked_against_groundtruth_max,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",20,0,0,71.3,72.3,71.765,71.7,0.329713,71.3|72.3|20.0|1.0
openai_03774_5872,openai,03774,Daily evolution of gas futures price (€/mwh) (03774),relevant_patterns_trends_and_comparisons,A third pattern is that intraday movement is wider than the day-to-day change in closes,ranking,,,,A third pattern is that intraday movement is wider than the day-to-day change in closes,medium,True,insufficient_data,no_numeric_values_in_claim,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",20,0,0,71.3,72.3,71.765,71.7,0.329713,
openai_03774_5873,openai,03774,Daily evolution of gas futures price (€/mwh) (03774),relevant_patterns_trends_and_comparisons,"For example, daily lows fall as low as 67.05 €/MWh and daily highs rise as high as 76.52 €/MWh, yet the market repeatedly finishes near the same closing level, suggesting temporary daily fluctuations without a strong sustained shift in final price",value,,67.05|76.52,,"For example, daily lows fall as low as 67.05 €/MWh and daily highs rise as high as 76.52 €/MWh, yet the market repeatedly finishes near the same closing level, suggesting temporary daily fluctuations without a strong sustained shift in final price",high,False,contradicted,some_numeric_values_not_found,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",20,0,0,71.3,72.3,71.765,71.7,0.329713,
openai_03774_5874,openai,03774,Daily evolution of gas futures price (€/mwh) (03774),essential_key_details,"The highest closing price is 72.3 €/MWh, reached on 11 January, 12 January, and 19 January",extreme,max,72.3|11|12|19,,"The highest closing price is 72.3 €/MWh, reached on 11 January, 12 January, and 19 January",high,False,supported,checked_against_groundtruth_max,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",20,0,0,71.3,72.3,71.765,71.7,0.329713,72.3
